id;text;group_code;mode_code;category_code;intent_code;difficulty;priority;is_active;lang
a3_090;Jak relacje między interesariuszami powinny budować wartość?;A;3;GENERAL;prompt;2;80;1;pl
b1_001;Jaką rolę pełni produkt/usługa w obecnym rynku?;B;1;GENERAL;prompt;3;70;1;pl
b1_002;Jak jest dziś pozycjonowany względem alternatyw?;B;1;GENERAL;prompt;2;70;1;pl
b1_003;W jakich sytuacjach jest najczęściej wybierany?;B;1;GENERAL;prompt;3;70;1;pl
b1_004;Jakie problemy deklaratywnie adresuje?;B;1;GENERAL;prompt;3;90;1;pl
b1_005;Jak długo produkt/usługa istnieje w obecnej formie?;B;1;GENERAL;prompt;2;70;1;pl
b1_006;Jak często produkt jest aktualizowany lub zmieniany?;B;1;GENERAL;prompt;2;70;1;pl
b1_007;Jak produkt jest opisywany w komunikacji rynkowej?;B;1;GENERAL;prompt;2;70;1;pl
b1_008;Jakie obietnice są z nim dziś kojarzone?;B;1;GENERAL;prompt;3;70;1;pl
b1_009;Jak produkt jest postrzegany na tle konkurencji?;B;1;GENERAL;prompt;2;80;1;pl
b1_010;Jakie segmenty rynku faktycznie z niego korzystają?;B;1;GENERAL;prompt;3;70;1;pl
b1_011;Kim jest typowy użytkownik tego produktu/usługi?;B;1;GENERAL;prompt;3;50;1;pl
b1_012;Jakie role użytkowników są zaangażowane w jego użycie?;B;1;GENERAL;prompt;3;70;1;pl
b1_013;Jak użytkownik tra a na ten produkt?;B;1;GENERAL;prompt;2;70;1;pl
b1_014;Jakie kompetencje użytkownika są dziś zakładane?;B;1;GENERAL;prompt;3;70;1;pl
b1_015;Jak użytkownik uczy się korzystać z produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_016;Jak wygląda pierwszy kontakt użytkownika z produktem?;B;1;GENERAL;prompt;1;70;1;pl
b1_017;Jak użytkownik adaptuje się do ograniczeń produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_018;Jakie zachowania użytkownika są dziś typowe?;B;1;GENERAL;prompt;3;70;1;pl
b1_019;Jak wygląda poziom zaangażowania użytkownika w czasie?;B;1;GENERAL;prompt;1;70;1;pl
b1_020;Jak użytkownik opisuje produkt własnymi słowami?;B;1;GENERAL;prompt;2;70;1;pl
b1_021;Jak wygląda typowy scenariusz użycia produktu?;B;1;GENERAL;prompt;1;70;1;pl
b1_022;Jak często produkt jest używany?;B;1;GENERAL;prompt;2;70;1;pl
b1_023;Jak długo trwa pojedyncze użycie?;B;1;GENERAL;prompt;2;70;1;pl
b1_024;Jakie kroki użytkownik wykonuje najczęściej?;B;1;GENERAL;prompt;3;70;1;pl
b1_025;Jak wygląda początek korzystania z produktu?;B;1;GENERAL;prompt;1;70;1;pl
b1_026;Jak wygląda zakończenie typowego użycia?;B;1;GENERAL;prompt;1;70;1;pl
b1_027;Jak produkt zachowuje się w warunkach niestandardowych?;B;1;GENERAL;prompt;2;70;1;pl
b1_028;Jak użytkownik radzi sobie z przerwami lub błędami?;B;1;GENERAL;prompt;2;70;1;pl
b1_029;Jak użytkownik wraca do produktu po przerwie?;B;1;GENERAL;prompt;2;70;1;pl
b1_030;Jak wygląda korzystanie przy ograniczonym czasie lub uwadze?;B;1;GENERAL;prompt;1;70;1;pl
b1_031;Z jakimi innymi produktami lub usługami produkt współistnieje?;B;1;GENERAL;prompt;3;70;1;pl
b1_032;Jakie systemy są z nim dziś powiązane?;B;1;GENERAL;prompt;3;70;1;pl
b1_033;Jakie integracje są wymagane do działania?;B;1;GENERAL;prompt;3;70;1;pl
b1_034;Jakie narzędzia są używane równolegle z produktem?;B;1;GENERAL;prompt;3;70;1;pl
b1_035;Jakie zależności zewnętrzne wpływają na działanie produktu?;B;1;GENERAL;prompt;3;70;1;pl
b1_036;Jak produkt reaguje na zmiany w ekosystemie?;B;1;GENERAL;prompt;2;70;1;pl
b1_037;Jak stabilne są powiązania z innymi elementami?;B;1;GENERAL;prompt;2;70;1;pl
b1_038;Jakie elementy spoza produktu są krytyczne?;B;1;GENERAL;prompt;3;70;1;pl
b1_039;Jak użytkownik postrzega granice produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_040;Jak produkt wpisuje się w szerszy system użytkownika?;B;1;GENERAL;prompt;2;70;1;pl
b1_041;Jak użytkownik płaci za produkt lub usługę?;B;1;GENERAL;prompt;2;70;1;pl
b1_042;Jakie modele rozliczeń są dostępne?;B;1;GENERAL;prompt;3;70;1;pl
b1_043;Jak wygląda proces zakupu lub dostępu?;B;1;GENERAL;prompt;1;70;1;pl
b1_044;Jakie koszty są oczywiste dla użytkownika?;B;1;GENERAL;prompt;3;70;1;pl
b1_045;Jakie koszty pojawiają się w trakcie korzystania?;B;1;GENERAL;prompt;3;70;1;pl
b1_046;Jak użytkownik ocenia relację cena–wartość?;B;1;GENERAL;prompt;2;80;1;pl
b1_047;Jakie elementy produktu są wliczone w cenę?;B;1;GENERAL;prompt;3;70;1;pl
b1_048;Jakie elementy są traktowane jako dodatki?;B;1;GENERAL;prompt;2;70;1;pl
b1_049;Jak wygląda utrzymanie produktu w czasie?;B;1;GENERAL;prompt;1;70;1;pl
b1_050;Jak użytkownik porównuje ten produkt z innymi ofertami?;B;1;GENERAL;prompt;2;70;1;pl
b1_051;Jak użytkownik tłumaczy sobie działanie produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_052;Jakie uproszczenia użytkownik stosuje, myśląc o produkcie?;B;1;GENERAL;prompt;3;70;1;pl
b1_053;Jakie założenia użytkownik uznaje za oczywiste?;B;1;GENERAL;prompt;3;70;1;pl
b1_054;Jakie kompromisy użytkownik akceptuje?;B;1;GENERAL;prompt;3;70;1;pl
b1_055;Jak użytkownik interpretuje ograniczenia produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_056;Jakie oczekiwania użytkownik ma wobec produktu?;B;1;GENERAL;prompt;3;70;1;pl
b1_057;Jak użytkownik ocenia jakość produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_058;Jak użytkownik reaguje na zmiany w produkcie?;B;1;GENERAL;prompt;2;70;1;pl
b1_059;Jak użytkownik buduje zaufanie do produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_060;Jak produkt jest zapamiętywany po użyciu?;B;1;GENERAL;prompt;2;70;1;pl
b1_061;Jakie regulacje wpływają na produkt/usługę?;B;1;GENERAL;prompt;3;70;1;pl
b1_062;Jakie normy lub standardy musi spełniać produkt?;B;1;GENERAL;prompt;3;70;1;pl
b1_063;Jakie ograniczenia technologiczne są dziś obecne?;B;1;GENERAL;prompt;3;70;1;pl
b1_064;Jakie ograniczenia zyczne lub środowiskowe występują?;B;1;GENERAL;prompt;3;70;1;pl
b1_065;Jakie procesy organizacyjne wpływają na produkt?;B;1;GENERAL;prompt;3;70;1;pl
b1_066;Jakie ograniczenia czasowe są typowe?;B;1;GENERAL;prompt;3;70;1;pl
b1_067;Jakie ograniczenia budżetowe dotyczą produktu?;B;1;GENERAL;prompt;3;70;1;pl
b1_068;Jakie reguły są narzucone przez otoczenie?;B;1;GENERAL;prompt;3;70;1;pl
b1_069;Jakie wymagania są nieelastyczne?;B;1;GENERAL;prompt;3;70;1;pl
b1_070;Jak produkt funkcjonuje w ramach tych ograniczeń?;B;1;GENERAL;prompt;2;70;1;pl
b1_071;Jakie dane produkt generuje?;B;1;GENERAL;prompt;3;70;1;pl
b1_072;Jakie informacje są dostępne dla użytkownika?;B;1;GENERAL;prompt;3;70;1;pl
b1_073;Jak użytkownik uzyskuje potrzebne informacje?;B;1;GENERAL;prompt;2;70;1;pl
b1_074;Jak czytelne są dane prezentowane przez produkt?;B;1;GENERAL;prompt;2;70;1;pl
b1_075;Jak aktualne są dostępne informacje?;B;1;GENERAL;prompt;2;70;1;pl
b1_076;Jakie dane są dostępne tylko pośrednio?;B;1;GENERAL;prompt;3;70;1;pl
b1_077;Jakie informacje są trudne do znalezienia?;B;1;GENERAL;prompt;3;70;1;pl
b1_078;Jak użytkownik interpretuje dane z produktu?;B;1;GENERAL;prompt;2;70;1;pl
b1_079;Jak dane wpływają na decyzje użytkownika?;B;1;GENERAL;prompt;2;70;1;pl
b1_080;Jak produkt radzi sobie z brakiem informacji?;B;1;GENERAL;prompt;2;70;1;pl
b1_081;Kto poza użytkownikiem wpływa na produkt?;B;1;GENERAL;prompt;2;50;1;pl
b1_082;Kto decyduje o zmianach w produkcie?;B;1;GENERAL;prompt;2;50;1;pl
b1_083;Kto odpowiada za utrzymanie produktu?;B;1;GENERAL;prompt;2;50;1;pl
b1_084;Jakie działy lub role są zaangażowane?;B;1;GENERAL;prompt;3;70;1;pl
b1_085;Jakie interesy spotykają się wokół produktu?;B;1;GENERAL;prompt;3;70;1;pl
b1_086;Kto zatwierdza wybór lub wdrożenie produktu?;B;1;GENERAL;prompt;2;50;1;pl
b1_087;Kto ponosi konsekwencje decyzji produktowych?;B;1;GENERAL;prompt;2;50;1;pl
b1_088;Jak interesariusze komunikują swoje oczekiwania?;B;1;GENERAL;prompt;2;70;1;pl
b1_089;Jak kon ikty interesów są dziś rozwiązywane?;B;1;GENERAL;prompt;2;70;1;pl
b1_090;Jak produkt funkcjonuje w tej sieci relacji?;B;1;GENERAL;prompt;2;70;1;pl
b2_001;W jakich sytuacjach produkt nie odpowiada realnym potrzebom rynku?;B;2;GENERAL;prompt;3;70;1;pl
b2_002;Gdzie pozycjonowanie produktu jest nieczytelne?;B;2;GENERAL;prompt;2;50;1;pl
b2_003;Jakie obietnice rynkowe nie są spełniane w praktyce?;B;2;GENERAL;prompt;3;70;1;pl
b2_004;Gdzie produkt jest postrzegany jako „kolejny taki sam”?;B;2;GENERAL;prompt;2;70;1;pl
b2_005;Jakie segmenty rynku są faktycznie pomijane?;B;2;GENERAL;prompt;3;70;1;pl
b2_006;Gdzie produkt nie nadąża za zmianami rynkowymi?;B;2;GENERAL;prompt;2;50;1;pl
b2_007;Jakie sygnały rynkowe są ignorowane?;B;2;GENERAL;prompt;3;70;1;pl
b2_008;Gdzie produkt jest źle dopasowany do kontekstu użycia?;B;2;GENERAL;prompt;2;50;1;pl
b2_009;Jakie oczekiwania rynku są błędnie interpretowane?;B;2;GENERAL;prompt;3;70;1;pl
b2_010;Gdzie produkt traci wiarygodność rynkową?;B;2;GENERAL;prompt;2;50;1;pl
b2_011;W jakich momentach użytkownik czuje frustrację?;B;2;GENERAL;prompt;3;70;1;pl
b2_012;Gdzie produkt wymaga zbyt dużego wysiłku od użytkownika?;B;2;GENERAL;prompt;2;50;1;pl
b2_013;Jakie błędy użytkownik popełnia systemowo?;B;2;GENERAL;prompt;3;70;1;pl
b2_014;Gdzie produkt nie uwzględnia realnych kompetencji użytkownika?;B;2;GENERAL;prompt;2;50;1;pl
b2_015;Jakie potrzeby użytkownika pozostają niezaspokojone?;B;2;GENERAL;prompt;3;70;1;pl
b2_016;Gdzie użytkownik traci zaufanie do produktu?;B;2;GENERAL;prompt;2;50;1;pl
b2_017;Jakie zachowania użytkownika są wymuszone przez wady produktu?;B;2;GENERAL;prompt;3;70;1;pl
b2_018;Gdzie użytkownik musi stosować obejścia lub skróty?;B;2;GENERAL;prompt;2;50;1;pl
b2_019;W jakich momentach użytkownik rezygnuje z użycia?;B;2;GENERAL;prompt;3;70;1;pl
b2_020;Jakie elementy produktu są źródłem irytacji?;B;2;GENERAL;prompt;3;70;1;pl
b2_021;Które etapy użycia są najbardziej problematyczne?;B;2;GENERAL;prompt;3;90;1;pl
b2_022;Gdzie proces korzystania jest zbyt złożony?;B;2;GENERAL;prompt;2;50;1;pl
b2_023;Jakie kroki są zbędne, ale konieczne?;B;2;GENERAL;prompt;3;70;1;pl
b2_024;Gdzie produkt nie pasuje do realnych warunków pracy?;B;2;GENERAL;prompt;2;50;1;pl
b2_025;Jakie sytuacje skrajne nie są obsługiwane?;B;2;GENERAL;prompt;3;70;1;pl
b2_026;Gdzie dochodzi do przerwań lub błędów?;B;2;GENERAL;prompt;2;50;1;pl
b2_027;Jakie działania powodują straty czasu?;B;2;GENERAL;prompt;3;70;1;pl
b2_028;Gdzie brak ciągłości doświadczenia?;B;2;GENERAL;prompt;2;50;1;pl
b2_029;Jakie interakcje są nielogiczne lub nieintuicyjne?;B;2;GENERAL;prompt;3;70;1;pl
b2_030;Jakie problemy powtarzają się regularnie?;B;2;GENERAL;prompt;3;90;1;pl
b2_031;Gdzie produkt nie współpracuje z innymi systemami?;B;2;GENERAL;prompt;2;50;1;pl
b2_032;Jakie integracje są kruche lub awaryjne?;B;2;GENERAL;prompt;3;70;1;pl
b2_033;Gdzie użytkownik musi ręcznie łączyć elementy?;B;2;GENERAL;prompt;2;50;1;pl
b2_034;Jakie zależności zewnętrzne generują problemy?;B;2;GENERAL;prompt;3;90;1;pl
b2_035;Gdzie zmiany w ekosystemie psują działanie produktu?;B;2;GENERAL;prompt;2;50;1;pl
b2_036;Jakie standardy utrudniają integrację?;B;2;GENERAL;prompt;3;70;1;pl
b2_037;Gdzie brak spójności między narzędziami?;B;2;GENERAL;prompt;2;50;1;pl
b2_038;Jakie elementy ekosystemu są wąskimi gardłami?;B;2;GENERAL;prompt;3;70;1;pl
b2_039;Gdzie produkt jest zbyt sztywny wobec otoczenia?;B;2;GENERAL;prompt;2;50;1;pl
b2_040;Jakie zależności są nieczytelne dla użytkownika?;B;2;GENERAL;prompt;3;70;1;pl
b2_041;Gdzie model cenowy jest niejasny lub frustrujący?;B;2;GENERAL;prompt;2;50;1;pl
b2_042;Jakie koszty są nieproporcjonalne do wartości?;B;2;GENERAL;prompt;3;70;1;pl
b2_043;Gdzie użytkownik płaci za funkcje, z których nie korzysta?;B;2;GENERAL;prompt;2;50;1;pl
b2_044;Jakie elementy są trudne do porównania cenowo?;B;2;GENERAL;prompt;3;70;1;pl
b2_045;Gdzie proces zakupu zniechęca do adaptacji?;B;2;GENERAL;prompt;2;50;1;pl
b2_046;Jakie bariery wejścia są sztuczne lub niepotrzebne?;B;2;GENERAL;prompt;3;70;1;pl
b2_047;Gdzie relacja cena–wartość budzi opór?;B;2;GENERAL;prompt;2;80;1;pl
b2_048;Jakie koszty ujawniają się zbyt późno?;B;2;GENERAL;prompt;3;70;1;pl
b2_049;Gdzie model rynkowy blokuje skalowanie?;B;2;GENERAL;prompt;2;50;1;pl
b2_050;Jakie zachęty działają przeciw interesowi użytkownika?;B;2;GENERAL;prompt;3;70;1;pl
b2_051;Jakie błędne założenia użytkownicy mają o produkcie?;B;2;GENERAL;prompt;3;70;1;pl
b2_052;Gdzie uproszczenia myślowe prowadzą do rozczarowań?;B;2;GENERAL;prompt;2;50;1;pl
b2_053;Jakie mity utrudniają zmianę produktu?;B;2;GENERAL;prompt;3;70;1;pl
b2_054;Gdzie narracja produktu rozmija się z doświadczeniem?;B;2;GENERAL;prompt;2;50;1;pl
b2_055;Jakie problemy są bagatelizowane?;B;2;GENERAL;prompt;3;90;1;pl
b2_056;Gdzie „tak musi być” blokuje poprawę?;B;2;GENERAL;prompt;2;50;1;pl
b2_057;Jakie sprzeczne oczekiwania współistnieją?;B;2;GENERAL;prompt;3;70;1;pl
b2_058;Jakie obietnice są nadużywane?;B;2;GENERAL;prompt;3;70;1;pl
b2_059;Gdzie użytkownik nie rozumie, dlaczego coś nie działa?;B;2;GENERAL;prompt;2;70;1;pl
b2_060;Jakie tematy są omijane w komunikacji produktu?;B;2;GENERAL;prompt;3;70;1;pl
b2_061;Które regulacje nadmiernie komplikują produkt?;B;2;GENERAL;prompt;3;50;1;pl
b2_062;Jakie normy utrudniają rozwój produktu?;B;2;GENERAL;prompt;3;70;1;pl
b2_063;Gdzie procedury są zbyt sztywne?;B;2;GENERAL;prompt;2;50;1;pl
b2_064;Jakie ograniczenia technologiczne blokują poprawę?;B;2;GENERAL;prompt;3;70;1;pl
b2_065;Gdzie ograniczenia organizacyjne paraliżują decyzje?;B;2;GENERAL;prompt;2;50;1;pl
b2_066;Jakie reguły są interpretowane niespójnie?;B;2;GENERAL;prompt;3;70;1;pl
b2_067;Gdzie brakuje elastyczności w ramach zasad?;B;2;GENERAL;prompt;2;50;1;pl
b2_068;Jakie wymagania są nadmierne względem efektu?;B;2;GENERAL;prompt;3;70;1;pl
b2_069;Gdzie reguły chronią status quo kosztem użytkownika?;B;2;GENERAL;prompt;2;50;1;pl
b2_070;Jak produkt obchodzi te ograniczenia?;B;2;GENERAL;prompt;2;70;1;pl
b2_071;Jakich danych produkt nie dostarcza, a powinien?;B;2;GENERAL;prompt;3;70;1;pl
b2_072;Gdzie informacje są niepełne lub niespójne?;B;2;GENERAL;prompt;2;50;1;pl
b2_073;Jakie dane są trudne do zrozumienia?;B;2;GENERAL;prompt;3;70;1;pl
b2_074;Gdzie nadmiar informacji utrudnia decyzje?;B;2;GENERAL;prompt;2;50;1;pl
b2_075;Jakie dane są nieaktualne lub niewiarygodne?;B;2;GENERAL;prompt;3;70;1;pl
b2_076;Gdzie informacje pojawiają się zbyt późno?;B;2;GENERAL;prompt;2;50;1;pl
b2_077;Jakie luki informacyjne prowadzą do błędów?;B;2;GENERAL;prompt;3;70;1;pl
b2_078;Gdzie użytkownik musi zgadywać?;B;2;GENERAL;prompt;2;50;1;pl
b2_079;Jakie dane są ignorowane mimo wartości?;B;2;GENERAL;prompt;3;70;1;pl
b2_080;Jak brak informacji wpływa na użycie produktu?;B;2;GENERAL;prompt;2;70;1;pl
b2_081;Którzy interesariusze mają sprzeczne cele?;B;2;GENERAL;prompt;3;90;1;pl
b2_082;Gdzie proces decyzyjny jest rozmyty?;B;2;GENERAL;prompt;2;50;1;pl
b2_083;Kto blokuje zmiany w produkcie?;B;2;GENERAL;prompt;2;50;1;pl
b2_084;Gdzie odpowiedzialność jest niejasna?;B;2;GENERAL;prompt;2;50;1;pl
b2_085;Jakie kon ikty interesów są powszechne?;B;2;GENERAL;prompt;3;70;1;pl
b2_086;Kto narzuca wymagania bez ponoszenia konsekwencji?;B;2;GENERAL;prompt;2;50;1;pl
b2_087;Gdzie komunikacja między interesariuszami zawodzi?;B;2;GENERAL;prompt;2;50;1;pl
b2_088;Jakie decyzje są odkładane?;B;2;GENERAL;prompt;3;70;1;pl
b2_089;Kto jest pomijany mimo realnego wpływu?;B;2;GENERAL;prompt;2;50;1;pl
b2_090;Jak interesariusze hamują rozwój produktu?;B;2;GENERAL;prompt;2;70;1;pl
b3_001;Jaką rolę produkt powinien pełnić na rynku docelowym?;B;3;GENERAL;prompt;3;90;1;pl
b3_002;Jak produkt powinien być postrzegany względem alternatyw?;B;3;GENERAL;prompt;2;70;1;pl
b3_003;Jakie potrzeby rynkowe powinien adresować w pierwszej kolejności?;B;3;GENERAL;prompt;3;70;1;pl
b3_004;Jak produkt powinien reagować na zmiany rynkowe?;B;3;GENERAL;prompt;2;70;1;pl
b3_005;Jaką unikalną wartość powinien konsekwentnie dostarczać?;B;3;GENERAL;prompt;3;80;1;pl
b3_006;Jak produkt powinien budować swoją wiarygodność rynkową?;B;3;GENERAL;prompt;2;70;1;pl
b3_007;Jak powinien różnicować się w sposób czytelny?;B;3;GENERAL;prompt;2;70;1;pl
b3_008;Jak produkt powinien wspierać zdrową konkurencję?;B;3;GENERAL;prompt;2;80;1;pl
b3_009;Jakie segmenty rynku powinien realnie obsługiwać?;B;3;GENERAL;prompt;3;70;1;pl
b3_010;Jak produkt powinien ewoluować wraz z rynkiem?;B;3;GENERAL;prompt;2;70;1;pl
b3_011;Jak użytkownik powinien się czuć podczas korzystania z produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_012;Jakie kompetencje użytkownika nie powinny być wymagane?;B;3;GENERAL;prompt;3;70;1;pl
b3_013;Jak produkt powinien wspierać użytkownika w działaniu?;B;3;GENERAL;prompt;2;70;1;pl
b3_014;Jakie frustracje użytkownika powinny zniknąć?;B;3;GENERAL;prompt;3;70;1;pl
b3_015;Jak użytkownik powinien rozumieć działanie produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_016;Jakie decyzje użytkownika powinny być prostsze?;B;3;GENERAL;prompt;3;70;1;pl
b3_017;Jak produkt powinien budować zaufanie użytkownika?;B;3;GENERAL;prompt;2;70;1;pl
b3_018;Jak użytkownik powinien być chroniony przed błędami?;B;3;GENERAL;prompt;2;70;1;pl
b3_019;Jak powinien wyglądać zdrowy poziom zaangażowania?;B;3;GENERAL;prompt;2;70;1;pl
b3_020;Jak użytkownik powinien opisywać produkt innym?;B;3;GENERAL;prompt;2;70;1;pl
b3_021;Jak powinien wyglądać typowy scenariusz użycia produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_022;Jak prosty powinien być proces korzystania?;B;3;GENERAL;prompt;2;70;1;pl
b3_023;Jakie kroki powinny być intuicyjne i naturalne?;B;3;GENERAL;prompt;3;70;1;pl
b3_024;Jak produkt powinien reagować na sytuacje niestandardowe?;B;3;GENERAL;prompt;2;70;1;pl
b3_025;Jak użytkownik powinien przechodzić przez cały proces?;B;3;GENERAL;prompt;2;70;1;pl
b3_026;Jakie błędy lub przerwy powinny być nieodczuwalne?;B;3;GENERAL;prompt;3;70;1;pl
b3_027;Jak produkt powinien dopasowywać się do kontekstu użycia?;B;3;GENERAL;prompt;2;70;1;pl
b3_028;Jak użytkownik powinien wracać do produktu po przerwie?;B;3;GENERAL;prompt;2;70;1;pl
b3_029;Jak korzystanie powinno wyglądać przy ograniczonej uwadze?;B;3;GENERAL;prompt;2;70;1;pl
b3_030;Jak produkt powinien wspierać ciągłość działania?;B;3;GENERAL;prompt;2;70;1;pl
b3_031;Jak produkt powinien współpracować z innymi systemami?;B;3;GENERAL;prompt;2;70;1;pl
b3_032;Jakie integracje powinny być oczywiste i bezproblemowe?;B;3;GENERAL;prompt;3;90;1;pl
b3_033;Jak produkt powinien reagować na zmiany w ekosystemie?;B;3;GENERAL;prompt;2;70;1;pl
b3_034;Jakie zależności powinny być uproszczone lub zniknąć?;B;3;GENERAL;prompt;3;70;1;pl
b3_035;Jak użytkownik powinien postrzegać granice produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_036;Jakie standardy interoperacyjności powinny być spełnione?;B;3;GENERAL;prompt;3;70;1;pl
b3_037;Jak ekosystem powinien wspierać rozwój produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_038;Jakie elementy ekosystemu powinny być wymienne?;B;3;GENERAL;prompt;3;70;1;pl
b3_039;Jak stabilność i elastyczność powinny się równoważyć?;B;3;GENERAL;prompt;2;70;1;pl
b3_040;Jak produkt powinien skalować się w tym ekosystemie?;B;3;GENERAL;prompt;2;70;1;pl
b3_041;Jak użytkownik powinien rozumieć, za co płaci?;B;3;GENERAL;prompt;2;70;1;pl
b3_042;Jak relacja cena–wartość powinna być odczuwana?;B;3;GENERAL;prompt;2;80;1;pl
b3_043;Jakie koszty powinny być przewidywalne?;B;3;GENERAL;prompt;3;70;1;pl
b3_044;Jak proces zakupu lub dostępu powinien wyglądać?;B;3;GENERAL;prompt;2;70;1;pl
b3_045;Jak model rynkowy powinien wspierać adopcję produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_046;Jakie bariery wejścia powinny zniknąć?;B;3;GENERAL;prompt;3;70;1;pl
b3_047;Jak model powinien nagradzać długoterminową wartość?;B;3;GENERAL;prompt;2;80;1;pl
b3_048;Jakie zachęty rynkowe powinny działać na korzyść użytkownika?;B;3;GENERAL;prompt;3;70;1;pl
b3_049;Jak użytkownik powinien móc porównywać oferty?;B;3;GENERAL;prompt;2;70;1;pl
b3_050;Jak model rynkowy powinien adaptować się do zmian potrzeb?;B;3;GENERAL;prompt;2;70;1;pl
b3_051;Jakie założenia użytkownika powinny zostać zakwestionowane?;B;3;GENERAL;prompt;3;70;1;pl
b3_052;Jak użytkownik powinien rozumieć sens istnienia produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_053;Jakie mity wokół produktu powinny zniknąć?;B;3;GENERAL;prompt;3;70;1;pl
b3_054;Jak narracja produktu powinna być spójna z doświadczeniem?;B;3;GENERAL;prompt;2;70;1;pl
b3_055;Jakie kompromisy nie powinny być już akceptowane?;B;3;GENERAL;prompt;3;70;1;pl
b3_056;Jakie oczekiwania użytkownika powinny wzrosnąć?;B;3;GENERAL;prompt;3;70;1;pl
b3_057;Jak użytkownik powinien oceniać jakość produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_058;Jak powinno wyglądać zaufanie do produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_059;Jak użytkownik powinien reagować na zmiany w produkcie?;B;3;GENERAL;prompt;2;70;1;pl
b3_060;Jak produkt powinien pozostać w pamięci użytkownika?;B;3;GENERAL;prompt;2;70;1;pl
b3_061;Jak regulacje powinny wspierać jakość produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_062;Jak normy powinny umożliwiać rozwój, a nie go blokować?;B;3;GENERAL;prompt;2;70;1;pl
b3_063;Jakie reguły powinny być uproszczone?;B;3;GENERAL;prompt;3;70;1;pl
b3_064;Jak ograniczenia technologiczne powinny ewoluować?;B;3;GENERAL;prompt;2;70;1;pl
b3_065;Jak procesy organizacyjne powinny wspierać produkt?;B;3;GENERAL;prompt;2;70;1;pl
b3_066;Jakie zasady powinny chronić użytkownika?;B;3;GENERAL;prompt;3;70;1;pl
b3_067;Jakie reguły powinny być bardziej elastyczne?;B;3;GENERAL;prompt;3;70;1;pl
b3_068;Jak wymagania powinny być proporcjonalne do efektu?;B;3;GENERAL;prompt;2;70;1;pl
b3_069;Jak reguły powinny wspierać innowacje produktowe?;B;3;GENERAL;prompt;2;70;1;pl
b3_070;Jak produkt powinien funkcjonować w ramach tych zasad?;B;3;GENERAL;prompt;2;70;1;pl
b3_071;Jakie dane produkt powinien dostarczać użytkownikowi?;B;3;GENERAL;prompt;3;70;1;pl
b3_072;Jak informacje powinny wspierać decyzje użytkownika?;B;3;GENERAL;prompt;2;70;1;pl
b3_073;Jak dane powinny być prezentowane, aby były zrozumiałe?;B;3;GENERAL;prompt;2;70;1;pl
b3_074;Jakie informacje powinny być dostępne we właściwym momencie?;B;3;GENERAL;prompt;3;70;1;pl
b3_075;Jakie luki informacyjne powinny zniknąć?;B;3;GENERAL;prompt;3;70;1;pl
b3_076;Jak użytkownik powinien ufać danym z produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_077;Jak informacje powinny być aktualizowane?;B;3;GENERAL;prompt;2;70;1;pl
b3_078;Jak dane powinny redukować niepewność?;B;3;GENERAL;prompt;2;70;1;pl
b3_079;Jakie informacje powinny wspierać odpowiedzialne decyzje?;B;3;GENERAL;prompt;3;70;1;pl
b3_080;Jak wiedza z produktu powinna budować kompetencje użytkownika?;B;3;GENERAL;prompt;2;70;1;pl
b3_081;Jak role interesariuszy powinny być jasno określone?;B;3;GENERAL;prompt;2;70;1;pl
b3_082;Jak proces decyzyjny powinien być uproszczony?;B;3;GENERAL;prompt;2;70;1;pl
b3_083;Jak odpowiedzialność powinna być jasno przypisana?;B;3;GENERAL;prompt;2;70;1;pl
b3_084;Jak interesariusze powinni współpracować przy zmianach?;B;3;GENERAL;prompt;2;70;1;pl
b3_085;Jak kon ikty interesów powinny być rozwiązywane?;B;3;GENERAL;prompt;2;70;1;pl
b3_086;Jak komunikacja między interesariuszami powinna wyglądać?;B;3;GENERAL;prompt;2;70;1;pl
b3_087;Jak interesariusze powinni być włączani w rozwój produktu?;B;3;GENERAL;prompt;2;70;1;pl
b3_088;Jak decyzje powinny być podejmowane terminowo?;B;3;GENERAL;prompt;2;70;1;pl
b3_089;Jak interes użytkownika powinien być reprezentowany?;B;3;GENERAL;prompt;2;70;1;pl
b3_090;Jak relacje interesariuszy powinny wzmacniać wartość produktu?;B;3;GENERAL;prompt;2;80;1;pl
c1_001;Jaką funkcję pełni ten element w całym produkcie?;C;1;GENERAL;prompt;3;70;1;pl
